"","ID","livebirths","ALB","AFB","ALBna","age","agesq","year","wealth","wealthz","mobility","subsist","population","edu","contra","propag","proppast","propcult","propHG","proplab","propfish","propagz","proppastz","propcultz","propHGz","proplabz","propfishz","unitpropcult","unitpropHG","unitproplab","unitpropag","unitproppast","unitpropfish","unitpropcultz","unitpropHGz","unitproplabz","unitpropagz","unitproppastz","unitpropfishz","residence","income","market","occ1","occ2","partocc","land","livestock","dietpropmarket","dietpropHG","dietpropfarm","dietpropfish","dietproppast","urban","residencesub","agediff","ageissue","age1","agediff1","ageissue2"
"8581","4000","0",NA,NA,NA,42,1764,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"city",0,"medium","lab",NA,NA,0,"0",NA,NA,0,0,0,"urban","market",NA,NA,NA,NA,0
"9461","5062","0",NA,NA,NA,28,784,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"medium",NA,NA,NA,0,"0",NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0
"9471","5063","0",NA,NA,NA,21,441,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,NA,0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,0
"948","5064","1",24,"24",NA,26,676,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium",NA,NA,"lab",0,"0",NA,NA,0,0,0,"rural","HG",2,0,26,2,0
"950","5066","0",NA,NA,NA,32,1024,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium",NA,NA,"lab",0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,0
"9515","5067","0",NA,NA,NA,47,2209,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,"lab",0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,0
"9541","5074","2",NA,"21.041095890411",NA,32,1024,2007,1,1.04401115930717,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,"lab",0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,NA
"9581","5078","2",21,"18",NA,26,676,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,"lab",0,"0",NA,NA,0,0,0,"rural","HG",5,0,26,5,0
"959","5079","2",NA,"19.0109589041096",NA,27,729,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,"lab",0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,NA
"969","5090","0",NA,NA,NA,39,1521,2007,1,1.04401115930717,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","forager",NA,NA,0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,0
"9701","5091","0",NA,NA,NA,28,784,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,NA,0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,0
"971","5092","1",28,"28",NA,32,1024,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,NA,0,"0",NA,NA,0,0,0,"rural","HG",4,0,32,4,0
"973","5094","0",NA,NA,NA,43,1849,2007,0,-0.372690482498669,0,"HG","Dolgan/Niaa",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"settlement",0,"medium","lab",NA,NA,0,"0",NA,NA,0,0,0,"rural","HG",NA,NA,NA,NA,0
"5106","1025","0",NA,NA,NA,24,576,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",3e+05,"medium","lab","lab","lab",NA,"24",0.95,0,0.05,0,0,"urban","market",NA,NA,NA,NA,0
"11103","1032","0",NA,NA,NA,49,2401,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",384000,"medium","lab","lab","lab",NA,"14",0.9,0,0.1,0,0,"urban","market",NA,NA,NA,NA,0
"14104","2355","0",NA,NA,NA,19,361,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",11,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",384000,"medium","lab","lab","lab",NA,"14",0.9,0,0.1,0,0,"urban","market",NA,NA,NA,NA,0
"16106","2358","0",NA,NA,NA,14,196,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",384000,"medium","lab","lab","lab",NA,"14",0.9,0,0.1,0,0,"urban","market",NA,NA,NA,NA,0
"2485","1057","0",NA,NA,NA,24,576,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",18000,"medium","lab",NA,"lab",NA,"20",0.85,0,0.15,0,0,"urban","market",NA,NA,NA,NA,0
"2560","1065","1",NA,"NA",NA,37,1369,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",120000,"medium","lab",NA,"lab",NA,"14",0.7,0,0.3,0,0,"urban","market",NA,NA,NA,NA,0
"2637","1064","1",NA,"NA",NA,40,1600,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",120000,"medium","lab",NA,"lab",NA,"14",0.7,0,0.3,0,0,"urban","market",NA,NA,NA,NA,0
"2743","1066","2",NA,"NA",NA,43,1849,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",120000,"medium","lab",NA,"lab",NA,"14",0.7,0,0.3,0,0,"urban","market",NA,NA,NA,NA,NA
"2842","1060","1",NA,"NA",NA,46,2116,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",120000,"medium","lab",NA,"lab",NA,"14",0.7,0,0.3,0,0,"urban","market",NA,NA,NA,NA,0
"2940","1062","1",NA,"NA",NA,49,2401,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",120000,"medium","lab",NA,"lab",NA,"14",0.7,0,0.3,0,0,"urban","market",NA,NA,NA,NA,0
"3023","1063","2",NA,"NA",NA,52,2704,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",120000,"medium","lab",NA,"lab",NA,"14",0.7,0,0.3,0,0,"urban","market",NA,NA,NA,NA,NA
"3523","1108","0",NA,NA,NA,23,529,2018,2,-0.253996178496988,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",75000,"medium","lab","lab","lab",7,"10",0.4,0,0.6,0,0,"urban","market",NA,NA,NA,NA,0
"4015","1112","3",NA,"28",NA,50,2500,2018,5,-0.0706322769703657,0,"Ag","Matrilineal Mosuo",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",480000,"medium","lab","lab","lab",28,"25",0.4,0,0.6,0,0,"urban","market",NA,NA,NA,NA,NA
"4314","1121","0",NA,NA,NA,28,784,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",11,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",130000,"medium","lab","lab","lab",1,"50",0.3,0,0.7,0,0,"urban","market",NA,NA,NA,NA,0
"4614","1219","0",NA,NA,NA,14,196,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",290000,"medium","lab","lab","lab",7.5,"19",0.3,0,0.7,0,0,"urban","market",NA,NA,NA,NA,0
"4715","1218","0",NA,NA,NA,19,361,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",290000,"medium","lab","lab","lab",7.5,"19",0.3,0,0.7,0,0,"urban","market",NA,NA,NA,NA,0
"5118","1138","0",NA,NA,NA,15,225,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",10,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",180000,"medium","lab","lab","lab",13,"58",0.35,0,0.65,0,0,"urban","market",NA,NA,NA,NA,0
"5314","1142","0",NA,NA,NA,16,256,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",11,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",180000,"medium","lab","lab","lab",13,"58",0.35,0,0.65,0,0,"urban","market",NA,NA,NA,NA,0
"5916","1152","0",NA,NA,NA,26,676,2018,99,5.67476997086381,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"medium","lab","lab","lab",10,"22",0,0,1,0,0,"rural","farm",NA,NA,NA,NA,0
"6016","1151","0",NA,NA,NA,27,729,2018,99,5.67476997086381,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",0,"medium","lab","lab","lab",10,"22",0,0,1,0,0,"rural","farm",NA,NA,NA,NA,0
"6114","1163",NA,NA,NA,NA,53,2809,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",2e+05,"medium","lab","lab","lab",10,"30",0.4,0,0.6,0,0,"urban","market",NA,NA,NA,NA,NA
"6215","1156","0",NA,NA,NA,35,1225,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",2e+05,"medium","lab","lab","lab",10,"30",0.4,0,0.6,0,0,"urban","market",NA,NA,NA,NA,0
"6516","1160","0",NA,NA,NA,19,361,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",14,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",2e+05,"medium","lab","lab","lab",10,"30",0.4,0,0.6,0,0,"urban","market",NA,NA,NA,NA,0
"6914","1171","0",NA,NA,NA,25,625,2018,2,-0.253996178496988,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",248000,"medium","lab","lab","lab",7,"25",0.95,0,0.05,0,0,"urban","market",NA,NA,NA,NA,0
"7015","1173","0",NA,NA,NA,27,729,2018,2,-0.253996178496988,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",248000,"medium","lab","lab","lab",7,"25",0.95,0,0.05,0,0,"urban","market",NA,NA,NA,NA,0
"7315","1180","0",NA,NA,NA,26,676,2018,1,-0.315117479005862,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",2e+05,"medium","lab","lab","lab",13,"28",0.3,0,0.7,0,0,"urban","market",NA,NA,NA,NA,0
"7714","1182","0",NA,NA,NA,43,1849,2018,1,-0.315117479005862,0,"Ag","Matrilineal Mosuo",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",236000,"medium","lab","lab","lab",5,"16",0.45,0,0.55,0,0,"urban","market",NA,NA,NA,NA,0
"7815","1185","0",NA,NA,NA,44,1936,2018,1,-0.315117479005862,0,"Ag","Matrilineal Mosuo",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",236000,"medium","lab","lab","lab",5,"16",0.45,0,0.55,0,0,"urban","market",NA,NA,NA,NA,0
"8212","1201","0",NA,NA,NA,20,400,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",14,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",290000,"medium","lab","lab","lab",16,"6",0.35,0,0.65,0,0,"urban","market",NA,NA,NA,NA,0
"8312","1200","0",NA,NA,NA,24,576,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",290000,"medium","lab","lab","lab",16,"6",0.35,0,0.65,0,0,"urban","market",NA,NA,NA,NA,0
"9314","1224","1",NA,"32",NA,33,1089,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",480000,"medium","lab","lab","lab",23,"23",0.5,0,0.5,0,0,"urban","market",NA,NA,NA,NA,0
"9715","1233","0",NA,NA,NA,28,784,2018,NA,NA,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0
"9913","1237","1",NA,"16",NA,28,784,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",60000,"medium","lab","ag","lab",15,"9",0.35,0,0.65,0,0,"urban","market",NA,NA,NA,NA,0
"10014","1238","2",NA,"24",NA,31,961,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",60000,"medium","lab","ag","lab",15,"9",0.35,0,0.65,0,0,"urban","market",NA,NA,NA,NA,NA
"10213","1248","0",NA,NA,NA,28,784,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag",NA,"ag",30,"37",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"11113","1273","0",NA,"31",NA,32,1024,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag",NA,"ag",32,"77",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"12214","1291","0",NA,NA,NA,22,484,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","lab",NA,"lab",NA,"32",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"12613","1295","0",NA,NA,NA,26,676,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",30000,"medium","ag","lab","ag",10,"93",0,0,1,0,0,"rural","farm",NA,NA,NA,NA,0
"12713","1300","0",NA,NA,NA,21,441,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",14,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",8000,"medium","ag","lab","ag",12,"21",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"13614","1326","2",NA,"NA",NA,38,1444,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag","lab","ag",20,"44",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,NA
"13714","1325","2",NA,"NA",NA,41,1681,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag","lab","ag",20,"44",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,NA
"13815","1324","1",NA,"34",NA,43,1849,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag","lab","ag",20,"44",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"13914","1322","2",NA,"NA",NA,47,2209,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag","lab","ag",20,"44",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,NA
"14115","1337","0",NA,NA,NA,25,625,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",5000,"medium","ag",NA,"ag",16,"25",0.05,0,0.95,0,0,"rural","farm",NA,NA,NA,NA,0
"14614","1335","0",NA,NA,NA,17,289,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",5000,"medium","ag",NA,"ag",16,"25",0.05,0,0.95,0,0,"rural","farm",NA,NA,NA,NA,0
"15714","1366","0",NA,NA,NA,21,441,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",17000,"medium","ag","lab","ag",18,"34",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"16213","1371","0",NA,NA,NA,32,1024,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",3500,"medium","ag",NA,"ag",1.2,"14",0,0,1,0,0,"rural","farm",NA,NA,NA,NA,0
"17613","1410","0",NA,NA,NA,25,625,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",13,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag","lab","ag",NA,"38",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"17813","1413","0",NA,NA,NA,18,324,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",10,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"medium","ag","lab","ag",NA,"38",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"18713","1429","0",NA,NA,NA,26,676,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",80000,"medium","ag","lab","ag",30,"33",0.3,0,0.7,0,0,"rural","farm",NA,NA,NA,NA,0
"19114","1438","0",NA,NA,NA,14,196,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",8000,"medium","ag","lab","ag",8,"32",0.15,0,0.85,0,0,"rural","farm",NA,NA,NA,NA,0
"19213","1447","0",NA,NA,NA,28,784,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",4000,"medium","ag",NA,"ag",10,"47",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"19813","1452","2",NA,"22",NA,30,900,2018,2,-0.253996178496988,0,"Ag","Matrilineal Mosuo",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",4000,"medium","ag",NA,"ag",10,"45",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,NA
"19911","1457","0",NA,NA,NA,16,256,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",3500,"medium","lab","ag","lab",10,"37",0,0,1,0,0,"rural","farm",NA,NA,NA,NA,0
"20412","1471","3",NA,"17",NA,30,900,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",67900,"medium","ag","lab","ag",9,"24",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,NA
"20613","1481","0",NA,NA,NA,36,1296,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",16500,"medium","ag",NA,"ag",NA,"30",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"21012","1479","0",NA,NA,NA,21,441,2018,4,-0.13175357747924,0,"Ag","Matrilineal Mosuo",14,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",16500,"medium","ag",NA,"ag",NA,"30",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
"21111","1496","0",NA,NA,NA,15,225,2018,3,-0.192874877988114,0,"Ag","Matrilineal Mosuo",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",46000,"medium","ag","lab","ag",10,"18",0.1,0,0.9,0,0,"rural","farm",NA,NA,NA,NA,0
